world_x,world_y,plane,scene_x,scene_y,render_level,underlay_id,overlay_id,texture_ids,tile_type,shape,rotation,paint_rgb,paint_sw_hsl,paint_se_hsl,paint_ne_hsl,paint_nw_hsl,model_underlay_color,model_overlay_color,model_triangle_hsl,average_rgb,observation_count,source_exports
3229,3219,1,53,59,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3229,3219,2,53,59,2,-1,-1,,PAINT,-1,-1,5458763,23,19,19,24,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3220,0,53,60,0,53,-1,,PAINT,-1,-1,6381593,10897,10892,10887,10889,,,,#616019,1,chunk-3224-3216-20260828-103417
3229,3220,1,53,60,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3229,3220,2,53,60,2,-1,-1,,PAINT,-1,-1,5458763,24,19,16,20,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3221,0,53,61,0,53,-1,,PAINT,-1,-1,5458763,12,10,16,18,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3221,1,53,61,1,-1,-1,3,PAINT,-1,-1,5584670,39,33,54,60,,,,#55371E,1,chunk-3224-3216-20260828-103417
3229,3221,2,53,61,2,-1,-1,,PAINT,-1,-1,5458763,20,16,15,18,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3222,0,53,62,0,53,6,,PAINT,-1,-1,5458763,18,16,22,24,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3222,1,53,62,1,-1,-1,3,PAINT,-1,-1,5584670,60,54,72,78,,,,#55371E,1,chunk-3224-3216-20260828-103417
3229,3222,2,53,62,2,-1,-1,,PAINT,-1,-1,5458763,18,15,19,21,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3223,0,53,63,0,53,6,,PAINT,-1,-1,5458763,24,22,18,21,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3229,3223,1,53,63,1,-1,-1,3,PAINT,-1,-1,5584670,78,72,60,69,,,,#55371E,1,chunk-3224-3216-20260828-103417
3229,3223,2,53,63,2,-1,-1,,PAINT,-1,-1,5458763,21,19,17,20,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3208,0,46,40,0,53,-1,3,PAINT,-1,-1,5584670,44,64,41,34,,,,#55371E,1,chunk-3224-3208-20260828-102221
3230,3208,1,46,40,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3230,3209,0,46,41,0,53,-1,,PAINT,-1,-1,5461782,11911,11912,11918,11918,,,,#535716,1,chunk-3224-3208-20260828-102221
3230,3209,1,46,41,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3230,3210,0,46,42,0,53,6,,PAINT,-1,-1,5264404,11918,11918,11921,11919,,,,#505414,1,chunk-3224-3208-20260828-102221
3230,3211,0,46,43,0,53,6,,PAINT,-1,-1,5264404,11919,11921,11917,11913,,,,#505414,1,chunk-3224-3208-20260828-102221
3230,3211,1,46,43,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3230,3211,2,46,43,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3230,3212,0,46,44,0,53,6,,MODEL,2,1,,,,,,5264404,5458763,11913/11917/11913|15/14/14,,1,chunk-3224-3208-20260828-102221
3230,3212,1,46,44,1,-1,-1,3,MODEL,2,1,,,,,,0,5584670,12345678/12345678/12345678|48/45/48,,1,chunk-3224-3208-20260828-102221
3230,3212,2,46,44,2,-1,-1,,MODEL,2,1,,,,,,0,5458763,12345678/12345678/12345678|15/14/15,,1,chunk-3224-3208-20260828-102221
3230,3213,0,46,45,0,53,6,,PAINT,-1,-1,5458763,15,14,10,17,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3213,1,46,45,1,-1,-1,3,PAINT,-1,-1,5584670,48,48,36,57,,,,#55371E,1,chunk-3224-3208-20260828-102221
3230,3213,2,46,45,2,-1,-1,,PAINT,-1,-1,5458763,15,15,10,17,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3214,0,46,46,0,53,6,,PAINT,-1,-1,5458763,17,10,11,20,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3214,1,46,46,1,-1,-1,3,PAINT,-1,-1,5584670,57,36,41,72,,,,#55371E,1,chunk-3224-3208-20260828-102221
3230,3214,2,46,46,2,-1,-1,,PAINT,-1,-1,5458763,17,10,11,20,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3215,0,46,47,0,53,6,,PAINT,-1,-1,5458763,20,11,13,17,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3215,1,46,47,1,-1,-1,3,PAINT,-1,-1,5584670,72,41,45,63,,,,#55371E,1,chunk-3224-3208-20260828-102221
3230,3215,2,46,47,2,-1,-1,,PAINT,-1,-1,5458763,20,11,12,22,,,,#534B4B,1,chunk-3224-3208-20260828-102221
3230,3216,0,54,56,0,53,6,,MODEL,2,0,,,,,,5659159,5458763,11913/11915/11911|17/13/11,,1,chunk-3224-3216-20260828-103417
3230,3216,1,54,56,1,-1,-1,3,MODEL,2,0,,,,,,0,5584670,12345678/12345678/12345678|63/45/39,,1,chunk-3224-3216-20260828-103417
3230,3216,2,54,56,2,-1,-1,,PAINT,-1,-1,5458763,22,12,10,17,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3217,0,54,57,0,53,6,,PAINT,-1,-1,5659159,11912,11915,11917,11914,,,,#565A17,1,chunk-3224-3216-20260828-103417
3230,3217,1,54,57,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3230,3217,2,54,57,2,-1,-1,,PAINT,-1,-1,5458763,17,10,10,15,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3218,0,54,58,0,53,6,,PAINT,-1,-1,5458763,14,19,25,20,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3218,1,54,58,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3230,3218,2,54,58,2,-1,-1,,PAINT,-1,-1,5458763,15,10,11,19,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3219,0,54,59,0,53,-1,,PAINT,-1,-1,5458763,20,25,22,16,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3219,1,54,59,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3230,3219,2,54,59,2,-1,-1,,PAINT,-1,-1,5458763,19,11,11,19,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3220,0,54,60,0,53,-1,,PAINT,-1,-1,6054169,11916,11921,11919,11911,,,,#5C6119,1,chunk-3224-3216-20260828-103417
3230,3220,1,54,60,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3230,3220,2,54,60,2,-1,-1,,PAINT,-1,-1,5458763,19,11,10,16,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3221,0,54,61,0,53,-1,,MODEL,2,1,,,,,,6381593,5458763,10887/10895/10891|16/10/15,,1,chunk-3224-3216-20260828-103417
3230,3221,1,54,61,1,-1,-1,3,MODEL,2,1,,,,,,0,5584670,12345678/12345678/12345678|54/33/49,,1,chunk-3224-3216-20260828-103417
3230,3221,2,54,61,2,-1,-1,,PAINT,-1,-1,5458763,16,10,10,15,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3222,0,54,62,0,53,6,,PAINT,-1,-1,5458763,16,15,12,22,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3222,1,54,62,1,-1,-1,3,PAINT,-1,-1,5584670,54,49,41,72,,,,#55371E,1,chunk-3224-3216-20260828-103417
3230,3222,2,54,62,2,-1,-1,,PAINT,-1,-1,5458763,15,10,11,19,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3223,0,54,63,0,53,6,,PAINT,-1,-1,5458763,22,12,11,18,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3230,3223,1,54,63,1,-1,-1,3,PAINT,-1,-1,5584670,72,41,36,60,,,,#55371E,1,chunk-3224-3216-20260828-103417
3230,3223,2,54,63,2,-1,-1,,PAINT,-1,-1,5458763,19,11,10,17,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3231,3208,0,47,40,0,53,-1,3,PAINT,-1,-1,5584670,64,69,41,41,,,,#55371E,1,chunk-3224-3208-20260828-102221
3231,3208,1,47,40,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3209,0,47,41,0,53,-1,,PAINT,-1,-1,5264404,11912,11912,11918,11918,,,,#505414,1,chunk-3224-3208-20260828-102221
3231,3209,1,47,41,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3210,0,47,42,0,53,-1,,PAINT,-1,-1,5264404,11918,11918,11923,11921,,,,#505414,1,chunk-3224-3208-20260828-102221
3231,3211,0,47,43,0,53,6,,PAINT,-1,-1,5264404,11921,11923,11923,11917,,,,#505414,1,chunk-3224-3208-20260828-102221
3231,3212,0,47,44,0,53,6,,PAINT,-1,-1,5264404,11917,11923,11919,11913,,,,#505414,1,chunk-3224-3208-20260828-102221
3231,3212,1,47,44,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3212,2,47,44,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3213,0,47,45,0,53,6,,PAINT,-1,-1,5461782,11913,11920,11916,11911,,,,#535716,1,chunk-3224-3208-20260828-102221
3231,3213,1,47,45,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3213,2,47,45,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3214,0,47,46,0,53,6,,PAINT,-1,-1,5134102,12935,12940,12942,12936,,,,#4E5716,1,chunk-3224-3208-20260828-102221
3231,3214,1,47,46,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3214,2,47,46,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3215,0,47,47,0,53,6,,PAINT,-1,-1,5265943,12936,12942,12943,12937,,,,#505A17,1,chunk-3224-3208-20260828-102221
3231,3215,1,47,47,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3215,2,47,47,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3208-20260828-102221
3231,3216,0,55,56,0,53,6,,PAINT,-1,-1,5265943,12937,12943,12943,12939,,,,#505A17,1,chunk-3224-3216-20260828-103417
3231,3216,1,55,56,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3216,2,55,56,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3217,0,55,57,0,53,6,,PAINT,-1,-1,5659159,11915,11920,11920,11917,,,,#565A17,1,chunk-3224-3216-20260828-103417
3231,3217,1,55,57,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3217,2,55,57,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3218,0,55,58,0,53,-1,,PAINT,-1,-1,5458763,19,22,25,25,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3231,3218,1,55,58,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3218,2,55,58,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3219,0,55,59,0,53,-1,,PAINT,-1,-1,5458763,25,25,26,22,,,,#534B4B,1,chunk-3224-3216-20260828-103417
3231,3219,1,55,59,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3219,2,55,59,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3220,0,55,60,0,53,-1,,PAINT,-1,-1,5856791,11920,11923,11923,11919,,,,#595E17,1,chunk-3224-3216-20260828-103417
3231,3220,1,55,60,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3220,2,55,60,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3221,0,55,61,0,53,-1,,PAINT,-1,-1,6054169,11919,11924,11921,11915,,,,#5C6119,1,chunk-3224-3216-20260828-103417
3231,3221,1,55,61,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3221,2,55,61,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3222,0,55,62,0,53,6,,PAINT,-1,-1,5856791,11915,11920,11920,11913,,,,#595E17,1,chunk-3224-3216-20260828-103417
3231,3222,1,55,62,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3222,2,55,62,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3223,0,55,63,0,53,6,,PAINT,-1,-1,5856791,11913,11920,11920,11912,,,,#595E17,1,chunk-3224-3216-20260828-103417
3231,3223,1,55,63,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3231,3223,2,55,63,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3224-3216-20260828-103417
3232,3200,0,48,32,0,47,-1,,PAINT,-1,-1,5922830,12046,12045,12040,12040,,,,#5A600E,1,chunk-3232-3200-20260828-102136
3232,3200,1,48,32,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3200,2,48,32,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3201,0,48,33,0,47,-1,3,PAINT,-1,-1,5584670,38,36,48,48,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3201,1,48,33,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3201,2,48,33,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3202,0,48,34,0,47,-1,3,PAINT,-1,-1,5584670,48,48,67,77,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3202,1,48,34,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3202,2,48,34,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3203,0,48,35,0,53,-1,3,PAINT,-1,-1,5584670,77,67,52,76,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3203,1,48,35,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3203,2,48,35,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3204,0,48,36,0,53,-1,3,PAINT,-1,-1,5584670,76,52,48,61,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3204,1,48,36,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3204,2,48,36,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3205,0,48,37,0,53,-1,3,PAINT,-1,-1,5584670,61,48,35,33,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3205,1,48,37,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3205,2,48,37,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3206,0,48,38,0,53,-1,3,PAINT,-1,-1,5584670,33,35,42,47,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3206,1,48,38,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3206,2,48,38,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3207,0,48,39,0,53,-1,3,PAINT,-1,-1,5584670,47,42,56,69,,,,#55371E,1,chunk-3232-3200-20260828-102136
3232,3207,1,48,39,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3232,3208,0,48,48,0,53,-1,3,PAINT,-1,-1,5584670,69,56,37,41,,,,#55371E,1,chunk-3232-3208-20260828-095402
3232,3208,1,48,48,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3208-20260828-095402
3232,3209,0,48,49,0,53,-1,,PAINT,-1,-1,5461782,11912,11911,11921,11919,,,,#535716,1,chunk-3232-3208-20260828-095402
3232,3209,1,48,49,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3208-20260828-095402
3232,3210,0,48,50,0,53,-1,,PAINT,-1,-1,5461782,11919,11921,11923,11924,,,,#535716,1,chunk-3232-3208-20260828-095402
3232,3211,0,48,51,0,53,6,,PAINT,-1,-1,5461782,11924,11923,11921,11924,,,,#535716,1,chunk-3232-3208-20260828-095402
3232,3212,0,48,52,0,53,6,,PAINT,-1,-1,5659159,11924,11922,11917,11920,,,,#565A17,1,chunk-3232-3208-20260828-095402
3232,3213,0,48,53,0,53,6,,PAINT,-1,-1,5659159,11920,11917,11914,11916,,,,#565A17,1,chunk-3232-3208-20260828-095402
3232,3214,0,48,54,0,53,6,,PAINT,-1,-1,5265943,12940,12938,12945,12942,,,,#505A17,1,chunk-3232-3208-20260828-095402
3232,3215,0,48,55,0,53,6,,PAINT,-1,-1,5265943,12943,12946,12947,12944,,,,#505A17,1,chunk-3232-3208-20260828-095402
3232,3216,0,48,48,0,53,6,,PAINT,-1,-1,5265943,12944,12947,12946,12944,,,,#505A17,1,chunk-3232-3216-20260828-102126
3232,3217,0,48,49,0,53,-1,,PAINT,-1,-1,5265943,12944,12946,12946,12944,,,,#505A17,1,chunk-3232-3216-20260828-102126
3232,3218,0,48,50,0,53,-1,,PAINT,-1,-1,5458763,22,25,26,25,,,,#534B4B,1,chunk-3232-3216-20260828-102126
3232,3219,0,48,51,0,53,-1,,PAINT,-1,-1,5458763,25,26,26,26,,,,#534B4B,1,chunk-3232-3216-20260828-102126
3232,3220,0,48,52,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12947,,,,#535E17,1,chunk-3232-3216-20260828-102126
3232,3221,0,48,53,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12944,,,,#535E17,1,chunk-3232-3216-20260828-102126
3232,3222,0,48,54,0,53,-1,,PAINT,-1,-1,5856791,11920,11923,11923,11920,,,,#595E17,1,chunk-3232-3216-20260828-102126
3232,3223,0,48,55,0,53,6,,PAINT,-1,-1,5856791,11920,11923,11922,11920,,,,#595E17,1,chunk-3232-3216-20260828-102126
3233,3200,0,49,32,0,47,-1,,PAINT,-1,-1,5922830,12045,12044,12040,12039,,,,#5A600E,1,chunk-3232-3200-20260828-102136
3233,3200,1,49,32,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3200,2,49,32,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3201,0,49,33,0,47,-1,3,PAINT,-1,-1,5584670,36,38,36,48,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3201,1,49,33,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3201,2,49,33,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3202,0,49,34,0,47,-1,3,PAINT,-1,-1,5584670,48,36,41,67,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3202,1,49,34,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3202,2,49,34,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3203,0,49,35,0,47,-1,3,PAINT,-1,-1,5584670,67,41,29,52,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3203,1,49,35,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3203,2,49,35,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3204,0,49,36,0,53,-1,3,PAINT,-1,-1,5584670,52,29,38,48,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3204,1,49,36,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3204,2,49,36,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3205,0,49,37,0,53,-1,3,PAINT,-1,-1,5584670,48,38,29,35,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3205,1,49,37,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3205,2,49,37,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3206,0,49,38,0,53,-1,3,PAINT,-1,-1,5584670,35,29,34,42,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3206,1,49,38,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3206,2,49,38,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3207,0,49,39,0,53,-1,3,PAINT,-1,-1,5584670,42,34,37,56,,,,#55371E,1,chunk-3232-3200-20260828-102136
3233,3207,1,49,39,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3233,3208,0,49,48,0,53,-1,3,PAINT,-1,-1,5584670,56,37,35,37,,,,#55371E,1,chunk-3232-3208-20260828-095402
3233,3208,1,49,48,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3208-20260828-095402
3233,3209,0,49,49,0,53,-1,,PAINT,-1,-1,5659159,11912,11911,11921,11921,,,,#565A17,1,chunk-3232-3208-20260828-095402
3233,3209,1,49,49,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3208-20260828-095402
3233,3210,0,49,50,0,53,-1,,PAINT,-1,-1,5659159,11921,11921,11921,11924,,,,#565A17,1,chunk-3232-3208-20260828-095402
3233,3211,0,49,51,0,53,-1,,PAINT,-1,-1,5659159,11924,11921,11919,11922,,,,#565A17,1,chunk-3232-3208-20260828-095402
3233,3212,0,49,52,0,53,6,,PAINT,-1,-1,5659159,11922,11919,11917,11918,,,,#565A17,1,chunk-3232-3208-20260828-095402
3233,3213,0,49,53,0,53,6,,PAINT,-1,-1,5265943,12942,12941,12945,12939,,,,#505A17,1,chunk-3232-3208-20260828-095402
3233,3214,0,49,54,0,53,6,,PAINT,-1,-1,5265943,12939,12945,12949,12946,,,,#505A17,1,chunk-3232-3208-20260828-095402
3233,3215,0,49,55,0,53,6,,PAINT,-1,-1,5265943,12946,12949,12947,12947,,,,#505A17,1,chunk-3232-3208-20260828-095402
3233,3216,0,49,48,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12946,,,,#535E17,1,chunk-3232-3216-20260828-102126
3233,3217,0,49,49,0,53,-1,,PAINT,-1,-1,5463575,12946,12947,12947,12946,,,,#535E17,1,chunk-3232-3216-20260828-102126
3233,3218,0,49,50,0,53,-1,,PAINT,-1,-1,5458763,25,26,26,26,,,,#534B4B,1,chunk-3232-3216-20260828-102126
3233,3218,1,49,50,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3216-20260828-102126
3233,3219,0,49,51,0,53,-1,,PAINT,-1,-1,5458763,26,26,26,26,,,,#534B4B,1,chunk-3232-3216-20260828-102126
3233,3220,0,49,52,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12947,,,,#535E17,1,chunk-3232-3216-20260828-102126
3233,3221,0,49,53,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12947,,,,#535E17,1,chunk-3232-3216-20260828-102126
3233,3222,0,49,54,0,53,-1,,PAINT,-1,-1,5463575,12947,12947,12947,12947,,,,#535E17,1,chunk-3232-3216-20260828-102126
3233,3223,0,49,55,0,53,-1,,PAINT,-1,-1,5265943,12947,12947,12943,12945,,,,#505A17,1,chunk-3232-3216-20260828-102126
3234,3200,0,50,32,0,47,-1,,PAINT,-1,-1,5922830,12044,12046,12048,12040,,,,#5A600E,1,chunk-3232-3200-20260828-102136
3234,3200,1,50,32,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3200,2,50,32,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3201,0,50,33,0,47,-1,,PAINT,-1,-1,5922830,12040,12048,12048,12039,,,,#5A600E,1,chunk-3232-3200-20260828-102136
3234,3201,1,50,33,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3201,2,50,33,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3202,0,50,34,0,47,-1,,MODEL,10,1,,,,,,5331982,5458763,13064/13063/13067|13063/13071/13067|13063/13071/13071|12/17/23|17/23/23|23/23/23,,1,chunk-3232-3200-20260828-102136
3234,3202,1,50,34,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3202,2,50,34,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3203,0,50,35,0,47,-1,,PAINT,-1,-1,5458763,12,23,22,9,,,,#534B4B,1,chunk-3232-3200-20260828-102136
3234,3203,1,50,35,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3203,2,50,35,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3204,0,50,36,0,47,-1,,MODEL,10,2,,,,,,5264404,5458763,11918/11911/11918|11911/11913/11918|11911/11909/11913|22/22/22|22/15/22|15/9/22,,1,chunk-3232-3200-20260828-102136
3234,3204,1,50,36,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3204,2,50,36,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3205,0,50,37,0,53,-1,,PAINT,-1,-1,5461782,11912,11918,11919,11910,,,,#535716,1,chunk-3232-3200-20260828-102136
3234,3205,1,50,37,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3205,2,50,37,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3206,0,50,38,0,53,-1,,PAINT,-1,-1,5725198,12038,12047,12047,12039,,,,#575C0E,1,chunk-3232-3200-20260828-102136
3234,3206,1,50,38,1,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3206,2,50,38,2,-1,-1,,NONE,-1,-1,,,,,,,,,,1,chunk-3232-3200-20260828-102136
3234,3207,0,50,39,0,53,-1,,PAINT,-1,-1,5659159,11911,11920,11921,11912,,,,#565A17,1,chunk-3232-3200-20260828-102136
