object_id,name,type,world_x,world_y,plane,orientation,texture_ids,current_material,current_authored_slot,observation_count,source_exports
24124,null,WALL,3207,3218,2,8|0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
24970,Fireplace,GAME,3205,3222,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
255,Winch,GAME,3230,3218,2,1024,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
255,Winch,GAME,3230,3219,2,1024,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
2736,null,GROUND,3233,3203,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
2771,null,GROUND,3222,3226,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
2877,Barrel,GAME,3228,3221,1,1024,16,WOOD,1,1,chunk-3224-3216-20260828-103417
29714,null,GAME,3230,3215,0,512,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
29715,null,GAME,3223,3220,0,0,8,FOLIAGE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3007,null,WALL,3240,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3240,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3241,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3241,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3242,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3242,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3243,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3243,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3244,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3244,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3245,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3245,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3246,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3246,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3247,3225,0,8|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
3007,null,WALL,3247,3226,0,2|0,46,STONE,5,1,chunk-3240-3224-20260828-095506
320,null,GROUND,3247,3228,0,3,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
320,null,GROUND,3247,3230,0,0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
321,null,GROUND,3247,3229,0,1,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
324,null,GROUND,3208,3201,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
324,null,GROUND,3208,3236,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
324,null,GROUND,3217,3203,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
324,null,GROUND,3217,3234,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
324,null,GROUND,3240,3227,0,2,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
325,null,GROUND,3204,3201,0,0,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
325,null,GROUND,3205,3201,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
325,null,GROUND,3207,3201,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
325,null,GROUND,3209,3201,0,1,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
325,null,GROUND,3209,3236,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
325,null,GROUND,3210,3201,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
325,null,GROUND,3212,3201,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
325,null,GROUND,3212,3236,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
325,null,GROUND,3213,3202,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
325,null,GROUND,3214,3234,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
325,null,GROUND,3215,3234,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
325,null,GROUND,3216,3203,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
325,null,GROUND,3219,3203,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
325,null,GROUND,3219,3234,0,2,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
325,null,GROUND,3221,3233,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
325,null,GROUND,3222,3232,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
325,null,GROUND,3226,3212,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
325,null,GROUND,3226,3213,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
325,null,GROUND,3240,3228,0,2,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
325,null,GROUND,3241,3227,0,3,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
326,null,GROUND,3206,3201,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
326,null,GROUND,3210,3236,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
326,null,GROUND,3211,3201,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
326,null,GROUND,3213,3235,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
326,null,GROUND,3215,3203,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
326,null,GROUND,3216,3234,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
326,null,GROUND,3218,3234,0,2,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
326,null,GROUND,3220,3203,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
326,null,GROUND,3220,3234,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
326,null,GROUND,3226,3209,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
326,null,GROUND,3226,3211,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
326,null,GROUND,3241,3224,0,3,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
33150,null,GROUND,3238,3220,0,0,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
33151,null,GROUND,3206,3221,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
33160,null,GROUND,3219,3239,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
33162,null,GROUND,3232,3223,0,0,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
335,null,GROUND,3236,3203,0,3,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3200,3217,0,1,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
336,null,GROUND,3200,3219,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
336,null,GROUND,3204,3214,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
336,null,GROUND,3220,3226,0,2,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
336,null,GROUND,3220,3227,0,3,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
336,null,GROUND,3221,3217,0,1,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
336,null,GROUND,3222,3224,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
336,null,GROUND,3222,3228,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
336,null,GROUND,3223,3218,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
336,null,GROUND,3223,3227,0,1,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
336,null,GROUND,3225,3220,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
336,null,GROUND,3226,3214,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
336,null,GROUND,3226,3219,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
336,null,GROUND,3226,3223,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
336,null,GROUND,3228,3219,0,1,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
336,null,GROUND,3231,3218,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
336,null,GROUND,3233,3218,0,2,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
336,null,GROUND,3234,3203,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3234,3211,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
336,null,GROUND,3234,3219,0,0,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
336,null,GROUND,3235,3201,0,1,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3235,3209,0,3,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
336,null,GROUND,3235,3212,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
336,null,GROUND,3235,3214,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
336,null,GROUND,3235,3216,0,3,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
336,null,GROUND,3235,3221,0,3,,UNKNOWN,0,1,chunk-3232-3216-20260828-102126
336,null,GROUND,3236,3200,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3236,3205,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3236,3207,0,1,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3237,3210,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
336,null,GROUND,3238,3200,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
336,null,GROUND,3245,3225,0,0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
336,null,GROUND,3246,3226,0,3,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
3457,null,WALL,3237,3200,0,4|0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3457,null,WALL,3237,3203,0,4|0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3457,null,WALL,3238,3203,0,2|0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3457,null,WALL,3239,3203,0,2|0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
34738,null,GAME,3233,3200,0,512,8,FOLIAGE,1,1,chunk-3232-3200-20260828-102136
3474,null,DECORATIVE,3233,3202,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3474,null,DECORATIVE,3233,3204,0,2,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3474,null,DECORATIVE,3234,3202,0,0,,UNKNOWN,0,1,chunk-3232-3200-20260828-102136
3474,null,DECORATIVE,3234,3208,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
3474,null,DECORATIVE,3238,3209,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
3474,null,DECORATIVE,3238,3211,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
3547,null,GROUND,3244,3231,0,3,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
357,Crate,GAME,3228,3212,1,0,16,WOOD,1,1,chunk-3224-3208-20260828-102221
358,Crate,GAME,3229,3221,1,512,16,WOOD,1,1,chunk-3224-3216-20260828-103417
362,Barrel,GAME,3200,3219,0,1024,16,WOOD,1,1,chunk-3200-3216-20260828-095435
362,Barrel,GAME,3204,3215,0,1024,16,WOOD,1,1,chunk-3200-3208-20260828-102210
362,Barrel,GAME,3205,3210,0,1024,16,WOOD,1,1,chunk-3200-3208-20260828-102210
362,Barrel,GAME,3205,3211,0,1024,16,WOOD,1,1,chunk-3200-3208-20260828-102210
364,Barrel,GAME,3227,3222,2,1536,16,WOOD,1,1,chunk-3224-3216-20260828-103417
364,Barrel,GAME,3228,3216,0,0,16,WOOD,1,1,chunk-3224-3216-20260828-103417
365,Sacks,GAME,3200,3217,0,1024,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
365,Sacks,GAME,3205,3218,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
365,Sacks,GAME,3205,3222,2,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
3684,null,GROUND,3203,3214,0,1,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
3684,null,GROUND,3218,3218,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3684,null,GROUND,3218,3219,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3684,null,GROUND,3219,3218,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3684,null,GROUND,3219,3219,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3684,null,GROUND,3220,3218,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3684,null,GROUND,3220,3219,0,3,,UNKNOWN,0,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
3744,null,WALL,3204,3214,0,2|0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
380,Bookcase,GAME,3232,3206,0,1536,20,WOOD,1,1,chunk-3232-3200-20260828-102136
42521,null,GROUND,3205,3215,0,0,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
42755,null,GROUND,3207,3213,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
42835,null,GAME,3217,3235,0,1024,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
44603,null,GAME,3240,3229,0,1536,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3240,3230,0,1|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,GAME,3241,3228,0,1536,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,GAME,3242,3224,0,0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,GAME,3242,3227,0,1536,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3242,3227,0,8|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3243,3224,0,2|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3243,3227,0,8|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3244,3224,0,2|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3244,3227,0,8|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3244,3231,0,4|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3245,3224,0,2|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3245,3227,0,8|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,GAME,3245,3230,0,1536,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3246,3224,0,2|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3246,3227,0,8|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,GAME,3246,3229,0,1536,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3247,3224,0,2|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3247,3227,0,1|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44603,null,WALL,3247,3228,0,1|0,,UNKNOWN,0,1,chunk-3240-3224-20260828-095506
44782,null,GAME,3220,3220,0,1536,8,FOLIAGE,1,2,chunk-3216-3216-20260828-095414|chunk-3216-3216-20260828-102146
4641,Stacked barrels,GAME,3227,3215,2,1536,16,WOOD,1,1,chunk-3224-3208-20260828-102221
4641,Stacked barrels,GAME,3227,3223,2,0,16,WOOD,1,1,chunk-3224-3216-20260828-103417
4641,Stacked barrels,GAME,3228,3216,1,0,16,WOOD,1,1,chunk-3224-3216-20260828-103417
4641,Stacked barrels,GAME,3229,3216,0,1536,16,WOOD,1,1,chunk-3224-3216-20260828-103417
4641,Stacked barrels,GAME,3229,3221,0,1536,16,WOOD,1,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3200,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3200,3201,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3200,3202,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3200,3203,0,3,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3200,3208,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4735,null,GROUND,3200,3209,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4735,null,GROUND,3200,3213,0,2,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4735,null,GROUND,3200,3220,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3200,3224,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3201,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3201,3201,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3202,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3203,3211,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4735,null,GROUND,3203,3213,0,3,,UNKNOWN,0,1,chunk-3200-3208-20260828-102210
4735,null,GROUND,3203,3216,0,0,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3217,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3218,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3220,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3221,0,3,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3223,0,2,,UNKNOWN,0,1,chunk-3200-3216-20260828-095435
4735,null,GROUND,3203,3224,0,3,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3203,3226,0,1,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3203,3231,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3204,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3204,3203,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3205,3200,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3207,3205,0,1,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3207,3207,0,2,,UNKNOWN,0,1,chunk-3200-3200-20260828-095443
4735,null,GROUND,3207,3230,0,0,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3207,3231,0,2,,UNKNOWN,0,2,chunk-3200-3224-20260828-102202|chunk-3200-3224-20260828-103437
4735,null,GROUND,3208,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3208,3232,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3209,3232,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3209,3233,0,0,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3209,3234,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3210,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3210,3207,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3210,3232,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3210,3233,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3211,3203,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3211,3232,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3211,3233,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3211,3234,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3211,3239,0,3,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3212,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3212,3207,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3213,3207,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3214,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3214,3205,0,0,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3214,3207,0,3,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3214,3232,0,1,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3215,3200,0,2,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3215,3205,0,1,,UNKNOWN,0,1,chunk-3208-3200-20260828-102215
4735,null,GROUND,3215,3238,0,2,,UNKNOWN,0,2,chunk-3208-3232-20260828-095430|chunk-3208-3232-20260828-103429
4735,null,GROUND,3216,3201,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3216,3206,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3216,3207,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3216,3228,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3216,3229,0,1,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3216,3232,0,3,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3217,3201,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3217,3225,0,2,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3217,3227,0,3,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3217,3228,0,2,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3217,3237,0,2,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3218,3206,0,1,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3218,3238,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3219,3205,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3219,3207,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3219,3232,0,1,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3219,3236,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3220,3206,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3221,3202,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3221,3207,0,2,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3221,3229,0,1,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3221,3230,0,1,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3222,3202,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3222,3207,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3222,3229,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3222,3230,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3223,3203,0,0,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3223,3207,0,3,,UNKNOWN,0,1,chunk-3216-3200-20260828-095451
4735,null,GROUND,3223,3224,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3223,3230,0,0,,UNKNOWN,0,1,chunk-3216-3224-20260828-102155
4735,null,GROUND,3223,3233,0,0,,UNKNOWN,0,1,chunk-3216-3232-20260828-095423
4735,null,GROUND,3224,3211,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4735,null,GROUND,3224,3213,0,1,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4735,null,GROUND,3224,3215,0,2,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4735,null,GROUND,3224,3216,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3224,3221,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3224,3222,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3226,3221,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3227,3217,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3227,3220,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3230,3217,0,3,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3230,3220,0,2,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3231,3211,0,3,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4735,null,GROUND,3231,3212,0,0,,UNKNOWN,0,1,chunk-3224-3208-20260828-102221
4735,null,GROUND,3231,3216,0,0,,UNKNOWN,0,1,chunk-3224-3216-20260828-103417
4735,null,GROUND,3232,3211,0,2,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3232,3214,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3233,3212,0,0,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
4735,null,GROUND,3233,3213,0,1,,UNKNOWN,0,1,chunk-3232-3208-20260828-095402
